Hour,Code,volume,occupancy,speed
0,1001,123.23961053846153,1.9236659853846148,35.01805501282048
0,1002,94.0865475096154,0.6360297406089739,38.720428147435875
0,1003,67.37820468671333,2.019454964837993,20.688201131701625
0,1004,43.40920767628205,0.2906559618878207,42.29431111538464
0,1005,83.6783148423077,1.9316380867282055,32.882317981538506
0,1006,82.30980757692309,0.7553234475641024,45.36420846794871
0,1007,55.27748068812469,1.7823905492037309,24.141754227738957
0,1008,57.48925578365384,1.164057811602564,29.348380493589758
0,1009,61.12400127001967,0.6547597690897441,31.901258813609466
0,101,126.12438297812999,2.260884414934386,30.894276131674204
0,1010,60.03610580769233,1.1028262772435902,26.83850713461539
0,1011,60.694144959591455,3.400649784260014,19.97053827051513
0,1013,48.491906197756435,0.42063791174358955,32.34353295192305
0,1014,42.785317207566614,0.935324043981642,29.924608543205057
0,1015,52.79369148076921,0.42204865833333344,37.06619567948718
0,1016,99.215623033191,1.1296564344643878,42.36527312820508
0,1017,26.3138499602564,0.12536151560115377,31.030911365384625
0,1018,58.35715152916662,2.0844593529487168,26.490922927724352
0,1019,26.636838157393168,1.1430581623696572,24.555202514743584
0,102,144.24573990865386,2.606793305697112,32.38432997291665
0,1020,32.819332397435886,0.18336320386538466,40.24145928205127
0,1021,67.76445256089741,0.4725367258333331,46.15035533333332
0,1023,57.30089754487181,0.3239714231410256,46.44154509615383
0,1024,63.639757157051285,0.4234210513878205,56.27141802243592
0,1025,0.2758725096153846,8.980321403166672,0.0
0,1026,31.42340021894551,0.23956361559294864,27.481624849358987
0,1027,29.101040739743578,0.19129490555092976,36.02290971314103
0,1028,16.09237362435897,0.06588377022435901,49.327947384615356
0,1029,18.732522066153834,0.10548068023276921,33.34428576153846
0,103,112.83759148076923,0.8597865346367525,39.776211807692285
0,1030,8.766457442983974,0.05456592700858978,27.905704384615376
0,1032,27.825985629807676,0.5658797273317948,28.682321279380307
0,1033,25.79687150856411,0.3478140591032825,26.497835466282034
0,1035,31.744103504166677,0.6174770760993591,28.14567684455129
0,1036,196.86078954316224,44.83618789179059,15.555325723034189
0,1038,56.77733497435887,1.1465449376523071,27.543924648824834
0,1039,37.31346676849916,0.7156482949277425,28.0389647738462
0,104,59.02500674415953,0.5074584332037033,31.9507554059829
0,1040,33.62004831561936,1.7283799259198753,14.222700958493569
0,1041,31.81793443605763,0.7825667534333162,26.19538419735576
0,1042,45.827652873887494,1.1189555463204925,21.089004002761317
0,1043,36.896183037545754,0.4474426232296518,37.91306667390115
0,1044,21.995826765256364,2.6494481186519248,15.35604800871795
0,1045,42.09630891123666,1.7338910571331547,30.18044660616898
0,1046,21.521717306818182,1.3003598475681821,57.93237912386365
0,1047,47.86486622547008,0.3794966562777776,44.235516532051264
0,1048,16.836311394558308,0.5860015389623439,20.232716594410267
0,1049,5.335075598915192,0.24350715009861928,2.1784370039940844
0,105,56.67762889538458,1.2555110601666666,28.344845708461534
0,1050,77.85016514070587,4.727364006652217,19.286582656370797
0,1051,37.06118122086184,0.5789628630319772,24.916496600518943
0,1052,29.32292007227564,2.241286382333335,9.30349345721154
0,1053,43.49954052542728,1.989485561569092,17.2301658790883
0,1055,49.09364881705679,2.8647807642089074,21.742397038461537
0,1056,33.89802444273503,1.082125347228417,23.769094123219404
0,1059,57.52303130235043,2.15395499034188,18.80875942713675
0,106,47.022905722386554,1.609580822458582,27.565624666568038
0,1060,43.3650204010989,1.5242900501373626,21.350523172527478
0,1061,43.37940466155859,2.417506144746465,15.579732479670337
0,1062,37.08200215451391,2.0207792950347203,43.43713110520835
0,1063,36.59460153427271,5.439682234093511,27.370289958724808
0,1064,19.709040615972203,1.3326485359884261,29.321448848148137
0,1065,34.405932727352585,1.0013107597197755,19.696065350320534
0,1066,74.15340331025638,2.8053277659230784,27.780705707692313
0,107,119.09186230192326,1.380755265026355,32.799725185805826
0,1070,80.19586970897436,1.885980169828174,24.709325601923094
0,1072,52.03544997435899,5.094570775128208,8.121362578632482
0,1074,38.551608164214045,2.6959660315925587,21.60836802006686
0,1075,15.797252825549439,0.3148507931601649,31.683531730769218
0,1076,72.5926758108108,1.2712340321621625,33.1574163581081
0,108,106.0184216987179,0.7182575751923068,43.8637674134615
0,109,45.84281171064102,0.9772967695169216,30.718518082051258
0,110,54.73972921452991,0.3547797203124448,38.08240988547006
0,111,38.77503217769232,0.437080717860257,31.122271844230717
0,112,78.56974244123926,0.6110504301976496,37.41534444551284
0,113,48.059181661888104,0.36358509221095553,37.22089298484848
0,114,51.8347667318488,1.066003050048436,28.57087671889338
0,115,72.6627549464285,3.1558850920054957,24.346085936538465
0,116,54.73987127884316,1.6270746371711153,23.367683530392146
0,117,88.552782043956,1.6112259415934056,35.7730898855311
0,118,46.750509717273935,2.3093481208122633,19.880585820715247
0,119,79.09215813181822,1.9172326597363403,30.508372837412573
0,120,209.18995815789467,1.6621727045614036,49.73675909649123
0,121,104.72097423834504,3.9691811676223803,20.06308905489513
0,151,110.08163714529914,0.738353306239316,45.167283730769235
0,152,29.52046389387464,0.20575558448401732,33.43766161680912
0,153,27.745620119450383,2.557162881510113,17.778067529139957
0,154,29.945645723753213,0.24919021625492002,24.55521851089748
0,155,29.80275103429487,0.14192145240884607,48.12759404487179
