Hour,Code,vol_wd_autumn,occ_wd_autumn,speed_wd_autumn,vol_wd_summer,occ_wd_summer,speed_wd_summer,vol_stud_autumn,occ_stud_autumn,speed_stud_autumn,vol_holi,occ_holi,speed_holi,vol_wkd_autumn,occ_wkd_autumn,speed_wkd_autumn
0,1001,76.15384644034086,1.1496204757670443,36.23176508238635,99.12454541406254,1.4656228385937509,34.293884523437505,70.92746612500001,1.1575651320833333,34.354360583333325,91.35018544444443,1.293350328888889,36.516970444444446,123.23961053846153,1.9236659853846148,35.01805501282048
0,1002,62.57919239204534,0.3774751055681813,41.15708626420451,79.76089359765623,0.5457124110156248,38.54090407812497,60.319474270833325,0.3516436741666667,40.08911900000002,71.39248433333336,0.4424076027777779,41.936217555555544,94.0865475096154,0.6360297406089739,38.720428147435875
0,1003,45.31306000005181,1.293159899341313,20.909706645898755,57.904243550142,1.7445411817400567,20.595905902272737,43.04914565606061,1.1832309177196967,21.96543412272726,56.94609152727272,1.6898871455959592,21.108933051515145,67.37820468671333,2.019454964837993,20.688201131701625
0,1004,25.439384563352267,0.1537624385093184,43.19219883380683,36.919815097656254,0.23567932692187502,41.052181695312484,22.89998857916667,0.11982306366666666,42.57875560416666,35.28442125000001,0.22228434102777778,43.47685458333334,43.40920767628205,0.2906559618878207,42.29431111538464
0,1005,57.04036220778421,1.3591553534545577,33.01582070249995,72.69304249562506,6.144750662215282,29.924810310312488,52.89794966583334,0.7418085222583335,33.922353129166666,69.33447101333336,1.607596159088889,32.5257761777778,83.6783148423077,1.9316380867282055,32.882317981538506
0,1006,54.13079645170456,0.4879626182386359,45.622010755681806,72.79229352343754,0.6347448792187498,44.2194970625,51.668471875,0.4500564266666667,46.329176125000004,66.56040077777776,0.5792909072222221,45.70222483333333,82.30980757692309,0.7553234475641024,45.36420846794871
0,1007,36.001499568173024,1.0711056506129555,24.464388781301633,29.785258835511367,2.2999262127386384,16.346949661363627,33.6548321128788,0.9964516086893941,24.666814415151496,43.537976679797985,1.8405220322222213,22.869958301010097,55.27748068812469,1.7823905492037309,24.141754227738957
0,1008,39.207123345454505,0.9426860449907667,28.954076440340963,32.17358936425782,0.5701893466796873,20.30382122265626,41.06721483333333,0.7323566887499998,31.86998234375,46.26490422916666,1.4343157401388889,28.376761124999994,57.48925578365384,1.164057811602564,29.348380493589758
0,1009,43.2121914244755,0.4187937620259347,32.29208524650348,55.82659826394227,0.5901113328173069,26.64677413341348,40.483682639743584,0.4002126122165382,31.005701320512827,49.70185162991453,0.5071213191367522,31.697772008547005,61.12400127001967,0.6547597690897441,31.901258813609466
0,101,67.21152641925144,1.3272049305419604,32.21114852884363,88.36582385055159,1.6149763595781284,31.40711073575367,65.88139749754906,1.3586681978235293,32.12958004411765,90.84987101960783,1.6501029920588233,31.897548941176474,126.12438297812999,2.260884414934386,30.894276131674204
0,1010,39.060622784801076,0.7315779544176132,26.893745765624963,43.440364406250026,0.863719617421874,20.904011601562505,38.97997153125001,0.6593861391666668,28.15522639583334,50.50594922222222,0.8827517416666665,25.83818097222222,60.03610580769233,1.1028262772435902,26.83850713461539
0,1011,44.352629649340265,3.2449092800653014,20.4709973576267,46.311678878958205,1.448176796893751,14.921117725947896,43.168492771333355,1.3576888540833338,22.28608175555556,46.14077725111109,1.5309023263851853,18.77040838888889,60.694144959591455,3.400649784260014,19.97053827051513
0,1013,29.742706382102266,0.22169603272017024,33.09082120312499,42.0479599140625,0.32828016553124983,31.74025332421876,29.000110052083343,0.2224139177083333,31.567127166666662,40.340563124999996,0.3271467965555557,33.562963333333336,48.491906197756435,0.42063791174358955,32.34353295192305
0,1014,29.51424416345675,0.7019933628639782,28.61756775667608,34.245364457360914,0.7855208335265613,24.478541857218737,27.536379676666662,0.6725879698416667,28.539100247500002,34.69075288444445,0.7848111180222221,30.46137112822222,42.785317207566614,0.935324043981642,29.924608543205057
0,1015,41.176019625,0.3241618745795454,36.974755448863625,13.813541757812501,0.10548394125000002,11.388373484375002,39.91961829166667,0.31356162895833334,36.907020374999995,37.998919444444454,0.28333024777777777,35.82600994444445,52.79369148076921,0.42204865833333344,37.06619567948718
0,1016,67.23471184936878,0.8295377701060631,41.804893356060575,70.40314751909722,0.8894472462083323,34.38225701388888,63.470414490740765,0.7931550979444446,42.29340795370371,77.56354316543208,0.884701140493827,41.23391822222222,99.215623033191,1.1296564344643878,42.36527312820508
0,1017,17.425661233585227,0.07514005365028399,31.08855347727273,21.035808414062497,0.08869834057812503,23.5138324140625,24.045347125000003,0.10419241974999999,35.49615508333334,17.41182577777778,0.09182829833333334,25.993952555555556,26.3138499602564,0.12536151560115377,31.030911365384625
0,1018,40.660577899431786,1.565504712142755,26.496066046803946,49.148871426171844,1.8611163510937487,26.472567238671886,38.83818021666665,1.4733753852604172,26.713923740625003,47.308864395833325,1.5826854104166663,26.137783077777783,58.35715152916662,2.0844593529487168,26.490922927724352
0,1019,18.50833422023769,0.7532615578018749,23.97068928125004,24.61307872596615,0.9766183047514584,25.428574621875025,19.454734311666662,0.8450830399583332,23.95206143472223,23.010119568518522,0.9887155768888888,25.738285020370363,26.636838157393168,1.1430581623696572,24.555202514743584
0,102,78.79441756402679,1.3976312091289027,32.929439743217365,113.33010378320304,1.8509552448730495,33.61650511640625,68.20591374791668,1.2630792679583334,32.75382683489584,104.57406216319448,1.8661146448611114,32.861597043055546,144.24573990865386,2.606793305697112,32.38432997291665
