Hour,Code,volume,occupancy,speed
0,1001,81.73879949801575,1.230253361071429,35.65020472619049
0,1002,66.83519342261887,0.41897197212301557,40.44180345833329
0,1003,48.40301545671013,1.4025617020955186,20.880283955937983
0,1004,28.234125842658706,0.17295056692317445,42.61949083531743
0,1005,60.818388350317505,2.545147170066982,32.273970400992035
0,1006,58.75297072817454,0.5234355960317454,45.299491343253955
0,1007,34.31102569375299,1.3796321088389882,22.412456257214984
0,1008,37.50940478616073,0.8380680252812515,26.896038888392876
0,1009,46.28592131459113,0.4614181696963148,30.797099062576297
0,101,72.52070692934193,1.4017879887391567,32.003064240849746
0,1010,40.16909758134913,0.7617000363591268,25.432613944444427
0,1011,44.812514542443594,2.6755317675111208,19.091744943179833
0,1013,32.83248840624998,0.24879920383035692,32.675262978174615
0,1014,30.62161450063287,0.7218064319359541,27.562650027805503
0,1015,34.166990261904765,0.26811984806944433,30.47340121626984
0,1016,67.86014166904755,0.8430203669497396,39.94304196428572
0,1017,18.65774714726588,0.07996687411289667,29.374700585317463
0,1018,42.7295541435517,1.6361935731359094,26.50047227142854
0,1019,20.10381219430024,0.8143595323679494,24.340058835383587
0,102,87.06117102527297,1.5063538876748508,33.09557001696434
0,1020,24.524695830952364,0.12654540784634905,40.87233635119048
0,1021,47.296123854960236,0.3021847361130949,46.82824742261906
0,1023,39.01571090277776,0.19042319530908705,47.28592810912705
0,1024,41.676199881547575,0.25861424988317494,55.881721329365064
0,1025,0.13396715188492064,7.542948613324403,0.0
0,1026,22.305733307235112,0.15570750738371042,26.787549633928577
0,1027,21.25564499180106,0.1277729108743455,35.87127517757941
0,1028,11.624529345656741,0.042270792148015816,48.87535141666669
0,1029,13.481232650821795,0.0694440537476753,32.82794129365068
0,103,66.78829874140202,0.4630634497962963,41.0189383551587
0,1030,7.782087020963295,0.042830635533422465,28.55614375099204
0,1032,21.902282413366375,0.6432280920715867,29.163395486805566
0,1033,17.508900753268236,0.2117820680746149,26.181591172142923
0,1035,23.669913808145793,0.5015881840712095,27.368325863591235
0,1036,206.68980747554386,45.16817690516137,14.36146813880953
