Hour,Code,volume,occupancy,speed
0,1001,70.92746612500001,1.1575651320833333,34.354360583333325
0,1002,60.319474270833325,0.3516436741666667,40.08911900000002
0,1003,43.04914565606061,1.1832309177196967,21.96543412272726
0,1004,22.89998857916667,0.11982306366666666,42.57875560416666
0,1005,52.89794966583334,0.7418085222583335,33.922353129166666
0,1006,51.668471875,0.4500564266666667,46.329176125000004
0,1007,33.6548321128788,0.9964516086893941,24.666814415151496
0,1008,41.06721483333333,0.7323566887499998,31.86998234375
0,1009,40.483682639743584,0.4002126122165382,31.005701320512827
0,101,65.88139749754906,1.3586681978235293,32.12958004411765
0,1010,38.97997153125001,0.6593861391666668,28.15522639583334
0,1011,43.168492771333355,1.3576888540833338,22.28608175555556
0,1013,29.000110052083343,0.2224139177083333,31.567127166666662
0,1014,27.536379676666662,0.6725879698416667,28.539100247500002
0,1015,39.91961829166667,0.31356162895833334,36.907020374999995
0,1016,63.470414490740765,0.7931550979444446,42.29340795370371
0,1017,24.045347125000003,0.10419241974999999,35.49615508333334
0,1018,38.83818021666665,1.4733753852604172,26.713923740625003
0,1019,19.454734311666662,0.8450830399583332,23.95206143472223
0,102,68.20591374791668,1.2630792679583334,32.75382683489584
0,1020,23.586250154166663,0.11668084216666667,38.870902416666674
0,1021,39.965168000000006,0.24954066085416673,46.67140539583332
0,1023,34.12755775,0.156276039625,46.20222687499999
0,1024,31.71292240000001,0.18440364478250001,54.6577055
0,1025,0.0,16.666666666666668,0.0
0,1026,24.56390055625,0.16617578325000007,28.699548145833322
0,1027,20.126441028239583,0.11823299993750004,35.57084559375
0,1028,12.376284841666667,0.08647772216666665,49.604115500000006
0,1029,12.835129878333332,0.0679280095916667,32.660833816666674
0,103,57.848283541666675,0.3906454573888889,40.893032347222224
0,1030,7.3319503291666654,0.03593547549999999,29.036831479166665
0,1032,18.57173444097222,0.6471295740763888,29.34341416111111
0,1033,16.134094956425,0.18186944649999995,25.348147311666683
0,1035,23.500966537500005,0.5948006452083333,28.40867291666667
0,1036,207.4406561388889,36.513109275,13.590103668611114
0,1038,32.836342118749975,0.5364942276875001,29.429962109722233
0,1039,22.64172094206112,2.0476930959111113,30.45224918222223
0,104,29.438989632407406,0.21445454321296295,31.689152592592595
0,1040,20.535710381770837,0.9011817165937507,13.935408115104172
0,1041,21.309152256249977,0.5437806428321876,25.410198423958345
0,1042,36.476781336153834,0.9301081520698724,21.202059005128202
0,1043,28.099029501785708,0.3606244697976191,38.23208095952381
0,1044,14.500502488749998,0.5281735593000002,16.777689088333332
0,1045,21.8588597985294,0.9789660689754908,29.841256440490195
0,1047,31.128428694444445,3.213870312416667,37.09485244444445
0,1048,11.060490208166657,0.30195241010654145,18.92266462791667
0,1049,0.0,0.0,0.0
0,105,29.69992846533334,0.701495211383333,28.61787144333333
0,1050,49.7417020260898,2.5916632347560884,20.735545869006422
0,1051,24.31642042420634,0.326382198062619,24.652059769841276
0,1052,19.891920054166654,1.544625210260417,9.524408108333333
0,1053,24.199738564351854,0.7886826499166668,17.188801145370363
0,1055,25.092960441159423,1.2130105451948543,19.529766837318842
0,1056,20.617722221296304,0.503594274462963,25.46539675648148
