Hour,Code,volume,occupancy,speed
0,1001,99.12454541406254,1.4656228385937509,34.293884523437505
0,1002,79.76089359765623,0.5457124110156248,38.54090407812497
0,1003,57.904243550142,1.7445411817400567,20.595905902272737
0,1004,36.919815097656254,0.23567932692187502,41.052181695312484
0,1005,72.69304249562506,6.144750662215282,29.924810310312488
0,1006,72.79229352343754,0.6347448792187498,44.2194970625
0,1007,29.785258835511367,2.2999262127386384,16.346949661363627
0,1008,32.17358936425782,0.5701893466796873,20.30382122265626
0,1009,55.82659826394227,0.5901113328173069,26.64677413341348
0,101,88.36582385055159,1.6149763595781284,31.40711073575367
0,1010,43.440364406250026,0.863719617421874,20.904011601562505
0,1011,46.311678878958205,1.448176796893751,14.921117725947896
0,1013,42.0479599140625,0.32828016553124983,31.74025332421876
0,1014,34.245364457360914,0.7855208335265613,24.478541857218737
0,1015,13.813541757812501,0.10548394125000002,11.388373484375002
0,1016,70.40314751909722,0.8894472462083323,34.38225701388888
0,1017,21.035808414062497,0.08869834057812503,23.5138324140625
0,1018,49.148871426171844,1.8611163510937487,26.472567238671886
0,1019,24.61307872596615,0.9766183047514584,25.428574621875025
0,102,113.33010378320304,1.8509552448730495,33.61650511640625
0,1020,28.24383677031249,0.15191034213281243,40.928370226562485
0,1021,51.63472220703124,0.3364119346093752,44.98560940625004
0,1023,49.349652515625,0.270523154375,46.3020196171875
0,1024,54.43589411718749,0.35503720284374984,53.661703835937516
0,1025,0.0,0.0,0.0
0,1026,22.965321114453126,0.1661555984687499,24.763144460937497
0,1027,23.859830619062492,0.14622884157183594,34.491515689453145
0,1028,12.725301545312501,0.042000867907265635,48.436765343750004
0,1029,16.183940972298444,0.08869184035331237,31.949046585937474
0,103,80.97728576822912,0.5711656066197915,38.999919739583326
0,1030,7.79374996160547,0.040013708820820344,29.04292596093751
0,1032,27.50444143632809,0.7491496639163797,29.08767545000002
0,1033,21.48899298840936,0.2647044269083439,27.09527913687497
0,1035,27.74053818519922,0.5293685930382035,27.43394378515625
0,1036,217.9037582755207,46.80786313229166,14.418224603906259
0,1038,54.74633680651032,0.9826320171205333,28.992644224869803
0,1039,38.555636403604105,0.6184988445986235,29.9682198104167
0,104,40.6223186486302,0.3099141593026737,31.82887593576391
0,1040,31.200158103212864,1.4735039649533026,15.85283879433593
0,1041,26.39483702335057,0.6996516932753901,26.29414863974609
0,1042,45.72450420382448,1.0454871140502513,21.223493810937523
0,1043,37.87675971054684,0.505143848258683,40.50056985212051
